Age,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,prob_take_rcc,prob_stay,eligible_for_1/4_monthly_income,eligible_for_1/3_monthly_income,severance_package,MonthlyIncome_category,MonthlyIncome_category_code,group_combined,severance_group,YearlyRate,role_Healthcare Representative,role_Human Resources,role_Laboratory Technician,role_Manager,role_Manufacturing Director,role_Research Director,role_Research Scientist,role_Sales Executive,role_Sales Representative,dept_Human Resources,dept_Research & Development,dept_Sales,employee_count,rcc_offer
40.0,Non-Travel,1479.0,24.0,3,Life Sciences,1,986,2,Female,100,4,4,2,Single,13194,17071,4,Y,Yes,16,3,4,80,0,22,2,2,1,0,0,0,0.112143429,0.887856571,1,0,42880.5,"(10400.0, 13664.0]",17,17,9,22972.805717508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112143429,0.0,0.0,0.0,0.112143429,1,0.0
29.0,Travel_Rarely,986.0,,4,Medical,1,564,2,Male,93,2,3,3,Married,11935,21526,1,Y,No,18,3,3,80,0,10,2,3,10,2,0,7,0.05498433,0.94501567,10,0,65642.5,"(10400.0, 13664.0]",17,17,9,14203.112250959999,0.0,0.0,0.0,0.0,0.0,0.05498433,0.0,0.0,0.0,0.0,0.05498433,0.0,1,0.0
32.0,Travel_Rarely,495.0,10.0,3,Medical,1,1516,3,Male,64,3,3,4,Single,11244,21072,2,Y,No,25,4,2,80,0,10,5,4,5,2,0,0,0.029486221,0.970513779,5,0,47787.0,"(10400.0, 13664.0]",17,17,9,7456.003786944,0.0,0.0,0.0,0.029486221,0.0,0.0,0.0,0.0,0.0,0.0,0.029486221,0.0,1,0.0
45.0,Non-Travel,1238.0,1.0,1,Life Sciences,1,1712,3,Male,74,2,3,3,Married,10748,3395,3,Y,No,23,4,4,80,1,25,3,2,23,15,14,4,0.00724141,0.99275859,10,13,105688.66666666666,"(10400.0, 13664.0]",17,17,9,295.0150434,0.00724141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00724141,0.0,1,0.0
47.0,Travel_Frequently,1093.0,9.0,3,Life Sciences,1,1716,3,Male,82,1,4,3,Married,12936,24164,7,Y,No,11,3,3,80,0,25,3,1,23,5,14,10,0.869445649,0.130554351,10,13,127204.0,"(10400.0, 13664.0]",17,17,9,252111.415949232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.869445649,0.0,0.0,0.0,0.869445649,1,0.0
50.0,Travel_Frequently,1234.0,20.0,5,Medical,1,1606,2,Male,41,3,4,3,Married,11245,20689,2,Y,Yes,15,3,3,80,1,32,3,3,30,8,12,13,0.241613451,0.758386549,10,20,136814.1666666667,"(10400.0, 13664.0]",17,17,9,59984.888252868004,0.241613451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241613451,0.0,1,0.0
27.0,Travel_Rarely,269.0,,1,Technical Degree,1,844,3,Male,42,2,3,4,Divorced,12808,8842,1,Y,Yes,16,3,2,80,1,9,3,3,9,8,0,8,0.041142552,0.958857448,9,0,67242.0,"(10400.0, 13664.0]",17,17,9,4365.389337408,0.0,0.0,0.0,0.0,0.0,0.041142552,0.0,0.0,0.0,0.0,0.041142552,0.0,1,0.0
58.0,Travel_Rarely,1272.0,,3,Technical Degree,1,940,3,Female,37,2,3,2,Divorced,10552,9255,2,Y,Yes,13,3,4,80,1,24,3,3,6,0,0,4,0.040745029,0.959254971,6,0,47484.0,"(10400.0, 13664.0]",17,17,9,4525.142920740001,0.040745029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040745029,0.0,1,0.0
33.0,Travel_Rarely,213.0,7.0,3,Medical,1,817,3,Male,49,3,3,3,Married,11691,25995,0,Y,No,11,3,4,80,0,14,3,4,13,9,3,7,0.003195173,0.996804827,10,3,75991.5,"(10400.0, 13664.0]",17,17,9,996.7022656199999,0.0,0.0,0.0,0.0,0.0,0.003195173,0.0,0.0,0.0,0.0,0.003195173,0.0,1,0.0
50.0,Travel_Rarely,410.0,28.0,3,Marketing,1,2055,4,Male,39,2,3,1,Divorced,10854,16586,4,Y,Yes,13,3,2,80,1,20,3,3,3,2,2,0,0.42134741,0.57865259,3,0,40702.5,"(10400.0, 13664.0]",17,17,9,83861.61770711999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42134741,0.0,0.0,0.0,0.42134741,1,0.0
34.0,Travel_Frequently,829.0,15.0,3,Medical,1,1485,2,Male,71,3,4,1,Divorced,17007,11929,7,Y,No,14,3,4,80,2,16,3,2,14,8,6,9,0.0398308,0.9601692,10,4,116214.5,"(13664.0, 17875.0]",18,18,10,5701.6993584,0.0,0.0,0.0,0.0,0.0,0.0398308,0.0,0.0,0.0,0.0,0.0398308,0.0,1,0.0
40.0,Non-Travel,218.0,8.0,1,Medical,1,1468,4,Male,55,2,3,2,Divorced,13757,25178,2,Y,No,11,3,3,80,1,16,5,3,9,8,4,8,0.001161596,0.998838404,9,0,72224.25,"(13664.0, 17875.0]",18,18,10,350.959969056,0.0,0.0,0.0,0.0,0.0,0.001161596,0.0,0.0,0.0,0.0,0.001161596,0.0,1,0.0
46.0,Travel_Rarely,1009.0,2.0,3,Life Sciences,1,575,1,Male,51,3,4,3,Married,17861,2288,6,Y,No,13,3,3,80,0,26,2,1,3,2,0,1,0.001787609,0.998212391,3,0,66978.75,"(13664.0, 17875.0]",18,18,10,49.080592704,0.0,0.0,0.0,0.0,0.0,0.001787609,0.0,0.0,0.0,0.0,0.001787609,0.0,1,0.0
50.0,Travel_Rarely,691.0,2.0,3,Medical,1,815,3,Male,64,3,4,3,Married,17639,6881,5,Y,No,16,3,4,80,0,30,3,3,4,3,0,3,0.000293773,0.999706227,4,0,70556.0,"(13664.0, 17875.0]",18,18,10,24.257424156,0.0,0.0,0.0,0.0,0.0,0.000293773,0.0,0.0,0.0,0.0,0.000293773,0.0,1,0.0
40.0,Travel_Rarely,898.0,6.0,2,Medical,1,1550,3,Male,38,3,4,4,Single,16437,17381,1,Y,Yes,21,4,4,80,0,21,2,3,21,7,7,7,0.13076811,0.86923189,10,11,150672.5,"(13664.0, 17875.0]",18,18,10,27274.566238919997,0.0,0.0,0.0,0.13076811,0.0,0.0,0.0,0.0,0.0,0.13076811,0.0,0.0,1,0.0
55.0,Travel_Rarely,,8.0,3,Medical,1,84,4,Female,33,3,4,3,Divorced,14756,19730,2,Y,Yes,14,3,3,80,3,21,2,3,5,0,0,2,0.002169244,0.997830756,5,0,62713.0,"(13664.0, 17875.0]",18,18,10,513.59020944,0.0,0.0,0.0,0.002169244,0.0,0.0,0.0,0.0,0.0,0.0,0.002169244,0.0,1,0.0
58.0,Travel_Rarely,605.0,21.0,3,Life Sciences,1,1938,4,Female,72,3,4,4,Married,17875,11761,4,Y,Yes,13,3,3,80,1,29,2,2,1,0,0,0,0.003841713,0.996158287,1,0,58093.75,"(13664.0, 17875.0]",18,18,10,542.188639116,0.0,0.0,0.0,0.003841713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003841713,1,0.0
49.0,Travel_Rarely,809.0,1.0,3,Life Sciences,1,1677,3,Male,36,3,4,3,Single,15379,22384,4,Y,No,14,3,1,80,0,23,2,3,8,7,0,0,0.004598016,0.995401984,8,0,76895.0,"(13664.0, 17875.0]",18,18,10,1235.063881728,0.0,0.0,0.0,0.004598016,0.0,0.0,0.0,0.0,0.0,0.0,0.004598016,0.0,1,0.0
50.0,Travel_Rarely,939.0,24.0,3,Life Sciences,1,1005,4,Male,95,3,4,3,Married,13973,4161,3,Y,Yes,18,3,4,80,1,22,2,3,12,11,1,5,0.00420294,0.99579706,10,2,86166.83333333334,"(13664.0, 17875.0]",18,18,10,209.86120007999997,0.0,0.0,0.0,0.0,0.00420294,0.0,0.0,0.0,0.0,0.0,0.00420294,0.0,1,0.0
49.0,Travel_Rarely,465.0,6.0,1,Life Sciences,1,1661,3,Female,41,2,4,3,Married,13966,11652,2,Y,Yes,19,3,2,80,1,30,3,3,15,11,2,12,0.000337625,0.999662375,10,5,100089.66666666666,"(13664.0, 17875.0]",18,18,10,47.208078,0.000337625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000337625,0.0,1,0.0
50.0,Travel_Rarely,1099.0,29.0,4,Life Sciences,1,569,2,Male,88,2,4,3,Married,17046,9314,0,Y,No,15,3,2,80,1,28,2,3,27,10,15,7,0.113074089,0.886925911,10,17,190347.0,"(13664.0, 17875.0]",18,18,10,12638.064779352,0.0,0.0,0.0,0.113074089,0.0,0.0,0.0,0.0,0.0,0.0,0.113074089,0.0,1,0.0
40.0,Travel_Rarely,1137.0,1.0,4,Life Sciences,1,1892,1,Male,98,3,4,1,Divorced,16823,18991,2,Y,No,11,3,1,80,1,22,3,3,19,7,11,16,0.021396806,0.978603194,10,9,142995.5,"(13664.0, 17875.0]",18,18,10,4876.160912952,0.0,0.0,0.0,0.021396806,0.0,0.0,0.0,0.0,0.0,0.0,0.021396806,0.0,1,0.0
53.0,Travel_Rarely,970.0,7.0,3,Life Sciences,1,730,3,Male,59,4,4,3,Married,14814,13514,3,Y,No,19,3,3,80,0,32,3,3,5,1,1,3,0.000339746,0.999660254,5,0,62959.5,"(13664.0, 17875.0]",18,18,10,55.095929328,0.0,0.0,0.0,0.0,0.0,0.000339746,0.0,0.0,0.0,0.0,0.000339746,0.0,1,0.0
59.0,Travel_Rarely,715.0,2.0,3,Life Sciences,1,1032,3,Female,69,2,4,4,Single,13726,21829,3,Y,Yes,13,3,1,80,0,30,4,3,5,3,4,3,0.019588134,0.980411866,5,0,58335.5,"(13664.0, 17875.0]",18,18,10,5131.072525032,0.0,0.0,0.0,0.0,0.019588134,0.0,0.0,0.0,0.0,0.0,0.019588134,0.0,1,0.0
43.0,Travel_Rarely,1291.0,15.0,2,Life Sciences,1,1666,3,Male,65,2,4,3,Married,17603,3525,1,Y,No,24,4,1,80,1,14,3,3,14,10,6,11,0.004100386,0.995899614,10,4,120287.16666666667,"(13664.0, 17875.0]",18,18,10,173.4463278,0.0,0.0,0.0,0.0,0.0,0.004100386,0.0,0.0,0.0,0.0,0.004100386,0.0,1,0.0
49.0,Travel_Rarely,1091.0,1.0,2,Technical Degree,1,431,3,Female,90,2,4,3,Single,13964,17810,7,Y,Yes,12,3,4,80,0,25,2,3,7,1,0,7,0.173986124,0.826013876,7,0,66329.0,"(13664.0, 17875.0]",18,18,10,37184.314421279996,0.173986124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173986124,0.0,1,0.0
50.0,Travel_Rarely,1322.0,28.0,3,Life Sciences,1,1317,4,Female,43,3,4,1,Married,16880,22422,4,Y,Yes,11,3,2,80,0,25,2,3,3,2,1,2,0.011644742,0.988355258,3,0,63300.0,"(13664.0, 17875.0]",18,18,10,3133.1808614879997,0.0,0.0,0.0,0.0,0.0,0.011644742,0.0,0.0,0.0,0.0,0.011644742,0.0,1,0.0
52.0,Travel_Rarely,621.0,,4,Marketing,1,776,3,Male,31,2,4,1,Married,16856,10084,1,Y,No,11,3,1,80,0,34,3,4,34,6,1,16,0.056838729,0.943161271,10,24,227556.0,"(13664.0, 17875.0]",18,18,10,6877.940918832,0.0,0.0,0.0,0.056838729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056838729,1,0.0
58.0,Non-Travel,350.0,2.0,3,Medical,1,1824,2,Male,52,3,4,2,Divorced,16291,22577,4,Y,No,22,4,4,80,1,37,0,2,16,9,14,14,0.002018471,0.997981529,10,6,122182.5,"(13664.0, 17875.0]",18,18,10,546.852237204,0.0,0.0,0.0,0.002018471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002018471,1,0.0
54.0,Travel_Rarely,,,3,Life Sciences,1,1250,4,Male,85,3,4,4,Married,17779,23474,3,Y,No,14,3,1,80,0,36,2,3,10,9,0,9,3.95e-05,0.99996046,10,0,97784.5,"(13664.0, 17875.0]",18,18,10,11.126676,0.0,0.0,0.0,0.0,0.0,3.95e-05,0.0,0.0,0.0,0.0,3.95e-05,0.0,1,0.0
47.0,Travel_Frequently,217.0,,3,Medical,1,746,4,Female,49,3,4,3,Divorced,13770,10225,9,Y,Yes,12,3,4,80,2,28,2,2,22,2,11,13,0.5573466,0.4426534,10,12,130815.0,"(13664.0, 17875.0]",18,18,10,68386.42782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5573466,0.0,0.0,0.0,0.5573466,1,0.0
41.0,Travel_Frequently,857.0,10.0,3,Life Sciences,1,199,4,Male,91,2,4,1,Divorced,17181,12888,4,Y,No,13,3,2,80,1,21,2,2,7,6,7,7,0.009228228,0.990771772,7,0,81609.75,"(13664.0, 17875.0]",18,18,10,1427.200829568,0.0,0.0,0.0,0.009228228,0.0,0.0,0.0,0.0,0.0,0.0,0.009228228,0.0,1,0.0
31.0,Travel_Frequently,307.0,29.0,2,Medical,1,355,3,Male,71,2,1,2,Single,3479,11652,0,Y,No,11,3,2,80,0,6,2,4,5,4,1,4,0.333172998,0.666827002,5,0,14785.75,"(3452.0, 3902.0]",5,5,15,46585.581272352,0.0,0.0,0.333172998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333172998,0.0,1,1.0
,Travel_Rarely,1217.0,1.0,3,Medical,1,1834,3,Female,67,3,1,1,Married,3591,12719,1,Y,No,25,4,3,80,1,3,3,3,3,2,1,2,0.018154253,0.981845747,3,0,13466.25,"(3452.0, 3902.0]",5,5,15,2770.847326884,0.0,0.0,0.0,0.0,0.0,0.0,0.018154253,0.0,0.0,0.0,0.018154253,0.0,1,1.0
33.0,Travel_Rarely,1099.0,4.0,4,Medical,1,1502,1,Female,82,2,1,2,Married,3838,8192,8,Y,No,11,3,4,80,0,8,5,3,5,4,0,2,0.203876652,0.796123348,5,0,16311.5,"(3452.0, 3902.0]",5,5,15,20041.890398208,0.0,0.0,0.203876652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203876652,0.0,1,1.0
29.0,Travel_Frequently,574.0,20.0,1,Medical,1,1852,4,Male,40,3,1,4,Married,3812,7003,1,Y,No,13,3,2,80,0,11,3,4,11,8,3,10,0.020778429,0.979221571,10,1,22236.666666666664,"(3452.0, 3902.0]",5,5,15,1746.136059444,0.0,0.0,0.020778429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020778429,0.0,1,1.0
32.0,Travel_Rarely,515.0,1.0,3,Life Sciences,1,331,4,Male,62,2,1,3,Single,3730,9571,0,Y,Yes,14,3,4,80,0,4,2,1,3,2,1,2,0.631067711,0.368932289,3,0,13987.5,"(3452.0, 3902.0]",5,5,15,72479.388743772,0.0,0.0,0.631067711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.631067711,0.0,1,1.0
39.0,Travel_Rarely,835.0,19.0,4,Other,1,1871,4,Male,41,3,2,4,Divorced,3902,5141,8,Y,No,14,3,2,80,3,7,2,3,2,2,2,2,0.013936452,0.986063548,2,0,13657.0,"(3452.0, 3902.0]",5,5,15,859.767596784,0.0,0.0,0.0,0.0,0.0,0.0,0.013936452,0.0,0.0,0.0,0.013936452,0.0,1,1.0
24.0,Travel_Rarely,477.0,24.0,3,Medical,1,1173,4,Male,49,3,1,2,Single,3597,6409,8,Y,No,22,4,4,80,0,6,2,3,4,3,1,2,0.466138718,0.533861282,4,0,14388.0,"(3452.0, 3902.0]",5,5,15,35849.796523944,0.0,0.0,0.466138718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466138718,0.0,1,1.0
24.0,Travel_Frequently,567.0,2.0,1,Technical Degree,1,1646,1,Female,32,3,1,4,Single,3760,17218,1,Y,Yes,13,3,3,80,0,6,2,3,6,3,1,3,0.601286325,0.398713675,6,0,16920.0,"(3452.0, 3902.0]",5,5,15,124235.3753262,0.0,0.0,0.0,0.0,0.0,0.0,0.601286325,0.0,0.0,0.0,0.601286325,0.0,1,1.0
,Travel_Rarely,857.0,10.0,3,Other,1,1097,3,Female,59,3,2,3,Single,3660,7909,3,Y,No,13,3,4,80,0,10,4,4,8,7,1,7,0.003485286,0.996514714,8,0,18300.0,"(3452.0, 3902.0]",5,5,15,330.781523688,0.0,0.0,0.0,0.0,0.0,0.0,0.003485286,0.0,0.0,0.0,0.003485286,0.0,1,1.0
44.0,Non-Travel,381.0,24.0,3,Medical,1,744,1,Male,49,1,1,3,Single,3708,2104,2,Y,No,14,3,3,80,0,9,5,3,5,2,1,4,0.472803509,0.527196491,5,0,15759.0,"(3452.0, 3902.0]",5,5,15,11937.342995232,0.0,0.0,0.472803509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.472803509,0.0,1,1.0
42.0,Travel_Frequently,748.0,9.0,2,Medical,1,1480,1,Female,74,3,1,4,Single,3673,16458,1,Y,No,13,3,3,80,0,12,3,3,12,9,5,8,0.127463539,0.872536461,10,2,22650.166666666664,"(3452.0, 3902.0]",5,5,15,25173.539098343997,0.0,0.0,0.127463539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127463539,0.0,1,1.0
,Travel_Rarely,882.0,19.0,1,Medical,1,1358,4,Male,67,3,1,4,Married,3669,9075,3,Y,No,11,3,3,80,3,7,6,2,3,2,1,2,0.052526637,0.947473363,3,0,13758.75,"(3452.0, 3902.0]",5,5,15,5720.1507693,0.0,0.0,0.052526637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052526637,0.0,1,1.0
,Travel_Rarely,1219.0,4.0,1,Technical Degree,1,1106,4,Male,32,3,1,4,Married,3691,4605,1,Y,Yes,15,3,2,80,1,7,3,4,7,7,5,6,0.207138488,0.792861512,7,0,17532.25,"(3452.0, 3902.0]",5,5,15,11446.47284688,0.0,0.0,0.207138488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207138488,0.0,1,1.0
40.0,Travel_Frequently,1469.0,9.0,4,Medical,1,964,4,Male,35,3,1,2,Divorced,3617,25063,8,Y,Yes,14,3,4,80,1,3,2,3,1,1,0,0,0.615728312,0.384271688,1,0,11755.25,"(3452.0, 3902.0]",5,5,15,185183.984203872,0.0,0.0,0.0,0.0,0.0,0.0,0.615728312,0.0,0.0,0.0,0.615728312,0.0,1,1.0
30.0,Travel_Rarely,1465.0,1.0,3,Medical,1,1241,4,Male,63,3,1,2,Married,3579,9369,0,Y,Yes,21,4,1,80,1,12,2,3,11,9,5,7,0.073562817,0.926437183,10,1,20877.5,"(3452.0, 3902.0]",5,5,15,8270.520389676,0.0,0.0,0.0,0.0,0.0,0.0,0.073562817,0.0,0.0,0.0,0.073562817,0.0,1,1.0
36.0,Travel_Frequently,1213.0,2.0,1,Human Resources,1,1890,2,Male,94,2,2,4,Single,3886,4223,1,Y,No,21,4,4,80,0,10,2,2,10,1,0,8,0.090925908,0.909074092,10,0,21373.0,"(3452.0, 3902.0]",5,5,15,4607.761313808,0.0,0.090925908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090925908,0.0,0.0,1,1.0
37.0,Travel_Rarely,1462.0,11.0,3,Medical,1,1411,1,Female,94,3,1,3,Single,3629,19106,4,Y,No,18,3,1,80,0,8,6,3,3,2,0,2,0.230010531,0.769989469,3,0,13608.75,"(3452.0, 3902.0]",5,5,15,52734.974463432,0.0,0.0,0.230010531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230010531,0.0,1,1.0
31.0,Travel_Frequently,523.0,2.0,3,Life Sciences,1,1464,2,Male,94,3,1,4,Married,3722,21081,6,Y,Yes,13,3,3,80,1,7,2,1,2,2,2,2,0.676079127,0.323920873,2,0,13027.0,"(3452.0, 3902.0]",5,5,15,171029.08891544398,0.0,0.0,0.676079127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.676079127,0.0,1,1.0
34.0,Travel_Rarely,254.0,1.0,2,Life Sciences,1,649,2,Male,83,2,1,4,Married,3622,22794,1,Y,Yes,13,3,4,80,1,6,3,3,6,5,1,3,0.11734165,0.88265835,6,0,16299.0,"(3452.0, 3902.0]",5,5,15,32096.2268412,0.0,0.0,0.0,0.0,0.0,0.0,0.11734165,0.0,0.0,0.0,0.11734165,0.0,1,1.0
36.0,Travel_Frequently,566.0,18.0,4,Life Sciences,1,407,3,Male,81,4,1,4,Married,3688,7122,4,Y,No,18,3,4,80,2,4,2,3,1,0,0,0,0.117205874,0.882794126,1,0,11986.0,"(3452.0, 3902.0]",5,5,15,10016.882815536,0.0,0.0,0.117205874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117205874,0.0,1,1.0
37.0,Non-Travel,1413.0,,2,Technical Degree,1,1440,3,Male,84,4,1,3,Single,3500,25470,0,Y,No,14,3,1,80,0,7,2,1,6,5,1,3,0.261967387,0.738032613,6,0,15750.0,"(3452.0, 3902.0]",5,5,15,80067.71216267999,0.0,0.0,0.261967387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261967387,0.0,1,1.0
,Travel_Rarely,1157.0,2.0,4,Medical,1,440,1,Male,84,1,1,4,Married,3464,24737,5,Y,Yes,13,3,4,80,0,5,4,2,3,2,2,2,0.68392154,0.31607846,3,0,12990.0,"(3452.0, 3902.0]",5,5,15,203018.00561976002,0.0,0.0,0.0,0.0,0.0,0.0,0.68392154,0.0,0.0,0.0,0.68392154,0.0,1,1.0
47.0,Travel_Rarely,983.0,2.0,2,Medical,1,574,1,Female,65,3,2,4,Divorced,5070,7389,5,Y,No,13,3,3,80,3,20,2,3,5,0,0,4,0.002944679,0.997055321,5,0,21547.5,"(4978.0, 5324.0]",9,9,19,261.098797572,0.0,0.0,0.0,0.0,0.002944679,0.0,0.0,0.0,0.0,0.0,0.002944679,0.0,1,0.0
30.0,Travel_Rarely,305.0,16.0,3,Life Sciences,1,1763,3,Male,58,4,2,3,Married,5294,9128,3,Y,No,16,3,3,80,1,10,3,3,7,0,1,7,0.013318027,0.986681973,7,0,25146.5,"(4978.0, 5324.0]",9,9,19,1458.803405472,0.013318027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013318027,0.0,1,0.0
38.0,Non-Travel,1327.0,2.0,2,Life Sciences,1,361,4,Male,39,2,2,4,Married,5249,19682,3,Y,No,18,3,4,80,1,13,0,3,8,7,7,5,0.00852384,0.99147616,8,0,26245.0,"(4978.0, 5324.0]",9,9,19,2013.19462656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00852384,0.0,0.0,0.0,0.00852384,1,0.0
33.0,Travel_Rarely,118.0,16.0,3,Marketing,1,819,1,Female,69,3,2,1,Single,5324,26507,5,Y,No,15,3,3,80,0,6,3,3,3,2,0,2,0.332347389,0.667652611,3,0,19965.0,"(4978.0, 5324.0]",9,9,19,105714.386882676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332347389,0.0,0.0,0.0,0.332347389,1,0.0
32.0,Travel_Frequently,1316.0,2.0,2,Life Sciences,1,1235,4,Female,38,3,2,3,Single,4998,2338,4,Y,Yes,14,3,4,80,0,10,2,3,8,7,0,7,0.036536104,0.963463896,8,0,24990.0,"(4978.0, 5324.0]",9,9,19,1025.056933824,0.0,0.0,0.0,0.0,0.0,0.0,0.036536104,0.0,0.0,0.0,0.036536104,0.0,1,0.0
39.0,Travel_Frequently,711.0,4.0,3,Medical,1,1633,1,Female,81,3,2,3,Single,5042,3140,0,Y,No,13,3,4,80,0,10,2,1,9,2,3,8,0.081437427,0.918562573,9,0,26470.5,"(4978.0, 5324.0]",9,9,19,3068.5622493600004,0.0,0.0,0.0,0.0,0.081437427,0.0,0.0,0.0,0.0,0.0,0.081437427,0.0,1,0.0
32.0,Travel_Rarely,638.0,8.0,2,Medical,1,865,3,Female,91,4,2,3,Married,5175,22162,5,Y,No,12,3,3,80,1,9,3,2,5,3,1,3,0.005713387,0.994286613,5,0,21993.75,"(4978.0, 5324.0]",9,9,19,1519.440992328,0.0,0.0,0.0,0.0,0.0,0.0,0.005713387,0.0,0.0,0.0,0.005713387,0.0,1,0.0
46.0,Non-Travel,1144.0,7.0,4,Medical,1,487,3,Female,30,3,2,3,Married,5258,16044,2,Y,No,14,3,3,80,0,7,2,4,1,0,0,0,0.003210017,0.996789983,1,0,17088.5,"(4978.0, 5324.0]",9,9,19,618.018152976,0.0,0.0,0.0,0.0,0.003210017,0.0,0.0,0.0,0.0,0.0,0.003210017,0.0,1,0.0
45.0,Non-Travel,589.0,2.0,4,Life Sciences,1,1845,3,Female,67,3,2,3,Married,5154,19665,4,Y,No,22,4,2,80,2,10,3,4,8,7,5,7,0.003797142,0.996202858,8,0,25770.0,"(4978.0, 5324.0]",9,9,19,896.0495691599999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003797142,0.0,0.0,0.0,0.003797142,1,0.0
32.0,Travel_Rarely,1018.0,2.0,4,Medical,1,439,1,Female,74,4,2,4,Single,5055,10557,7,Y,No,16,3,3,80,0,10,0,2,7,7,0,7,0.008188663,0.991811337,7,0,24011.25,"(4978.0, 5324.0]",9,9,19,1037.372583492,0.0,0.0,0.0,0.0,0.0,0.0,0.008188663,0.0,0.0,0.0,0.008188663,0.0,1,0.0
,Travel_Rarely,304.0,9.0,4,Life Sciences,1,498,2,Male,92,3,2,4,Single,5253,20750,1,Y,No,16,3,4,80,0,7,1,3,7,5,0,7,0.028541096,0.971458904,7,0,24951.75,"(4978.0, 5324.0]",9,9,19,7106.7329039999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028541096,0.0,0.0,0.0,0.028541096,1,0.0
38.0,Travel_Frequently,508.0,6.0,4,Life Sciences,1,1997,1,Male,72,2,2,3,Married,5321,14284,2,Y,No,11,3,4,80,1,10,1,3,8,3,7,7,0.098319642,0.901680358,8,0,26605.0,"(4978.0, 5324.0]",9,9,19,16852.773195936,0.0,0.0,0.0,0.0,0.098319642,0.0,0.0,0.0,0.0,0.0,0.098319642,0.0,1,0.0
40.0,,720.0,16.0,4,Medical,1,832,1,Male,51,2,2,3,Single,5094,11983,6,Y,No,14,3,4,80,0,10,6,3,1,0,0,0,0.174093047,0.825906953,1,0,16555.5,"(4978.0, 5324.0]",9,9,19,25033.883786412,0.0,0.0,0.174093047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174093047,0.0,1,0.0
34.0,Travel_Frequently,,10.0,4,Technical Degree,1,1597,4,Male,92,2,2,3,Married,5063,15332,1,Y,No,14,3,2,80,1,8,3,2,8,2,7,7,0.271209201,0.728790799,8,0,25315.0,"(4978.0, 5324.0]",9,9,19,49898.153636784,0.271209201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271209201,0.0,1,0.0
34.0,Travel_Rarely,167.0,8.0,5,Life Sciences,1,775,2,Female,32,3,2,1,Divorced,5121,4187,3,Y,No,14,3,3,80,1,7,3,3,0,0,0,0,0.005192805,0.994807195,0,0,15363.0,"(4978.0, 5324.0]",9,9,19,260.90729442,0.0,0.0,0.0,0.0,0.005192805,0.0,0.0,0.0,0.0,0.0,0.005192805,0.0,1,0.0
39.0,Travel_Rarely,492.0,12.0,3,Medical,1,1654,4,Male,66,3,2,2,Married,5295,7693,4,Y,No,21,4,3,80,0,7,3,3,5,4,1,0,0.02020436,0.97979564,5,0,22503.75,"(4978.0, 5324.0]",9,9,19,1865.18569776,0.0,0.0,0.0,0.0,0.02020436,0.0,0.0,0.0,0.0,0.0,0.02020436,0.0,1,0.0
